id,longitude,latitude,total
100634003,-82.36643,35.62361,60.77
100634006,-84.35812,33.849865,17.385
100634010,-83.99485,33.991478,23.825
100634011,-111.65866,33.42053,46.705
100634012,-77.223175,42.975525,22.56
100634013,-117.216835,33.703022,27.56
100634014,-71.04428,43.387005,9.985
100634016,-97.3175,30.108559,25.635
100634018,-104.97773,40.83055,25.985
100634019,-75.26229,43.0969,29.615
100634020,-87.51229,41.45612,56.715
100634021,-85.4426,44.335117,13.985
100634023,-81.26851,41.663914,19.245
100634024,-79.65076,40.421494,24.9
100634026,-80.25825,25.980433,25.055
100634029,-117.946266,33.697388,25.965
100634031,-90.207535,35.248108,51.71
100634033,-118.11746,33.84013,13.49
100634034,-79.681725,41.1465,30.38
100634035,-122.01095,38.270485,23.485
100634037,-98.59298,45.537144,26.67
100634038,-82.928795,30.079395,13.895
100634039,-84.73647,33.989677,25.26
100634040,-74.204666,40.435028,25.05
100634041,-72.05257,41.338966,31.97
100634042,-89.550606,43.004314,12.99
100634044,-112.16376,33.56854,67.085
100634045,-97.15401,35.300575,32.91
100634051,-122.664986,47.500416,16.49
100634057,-94.034294,44.187504,19.485
100634058,-73.83704,40.70814,23.94
100634059,-76.38935,39.564175,22.565
100634060,-75.923904,43.961452,25.21
100634061,-80.68774,28.250412,21.145
100634062,-95.166046,29.528784,16.95
100634063,-105.156944,39.13111,205.59
100634064,-90.40047,38.70308,44.775
100634065,-82.7609,28.176655,27.805
100634068,-110.792366,32.188572,18.49
100634069,-84.56862,33.714672,38.84
100634071,-83.345825,42.363743,8.485
100634072,-90.13535,32.14753,65.28
100634079,-81.93079,26.502972,19.155
100634081,-82.499725,27.49298,17.105
100634084,-82.499725,27.49298,17.105
100634085,-117.615295,34.021,28.485
100634086,-117.048645,33.02313,31.555
100634088,-121.25718,38.68554,29.78
100634089,-122.158676,47.56804,58.855
100634090,-79.92759,40.53174,56.305
100634091,-90.32021,38.53093,19.48
100634092,-90.98917,30.40578,46.705
100634093,-122.32356,37.954308,12.49
100634094,-81.9251,41.189095,22.405
100634095,-112.04967,33.660038,40.99
100634096,-80.25955,26.299486,27.885
100634099,-80.34818,40.02241,33.86
100634100,-91.39617,40.44212,39.03
100634101,-86.17149,40.025146,10.485
100634102,-76.821,39.111553,61.57
100634104,-76.311615,43.15841,47.61
100634105,-96.93137,32.866768,84.155
100634106,-77.511345,37.665714,33.645
100634107,-90.48655,38.43115,29.37
100634108,-90.28916,38.56821,55.935
100634110,-81.49669,41.133564,26.62
100634111,-76.08938,43.18248,37.335
100634112,-84.18298,39.45125,29.2
100634113,-96.087135,46.288616,20.845
100634115,-84.44653,39.479797,23.93
100634117,-87.166855,41.557816,28.24
100634120,-82.8753,42.566174,17.055
100634121,-76.7734,38.97595,17.535
100634122,-87.95697,45.39608,28.425
100634123,-87.17482,41.588387,29.96
100634125,-115.28119,36.217274,13.485
100634126,-87.0547,33.757477,74.93
100634127,-122.691025,47.68794,30.005
100634128,-88.13141,30.45637,16.64
100634129,-118.305725,33.972534,36.085
100634131,-86.66491,35.98457,30.945
100634132,-117.43124,34.52791,25.74
100634133,-71.0392,42.330166,35.155
100634135,-72.76079,40.816006,58.675
100634136,-92.021904,32.560623,157.635
100634137,-104.9634,40.33984,35.54
100634139,-74.48536,39.49555,28.88
100634140,-71.6585,42.311825,24.755
100634141,-80.54062,33.51534,28.975
100634143,-121.780945,37.984592,20.965
100634144,-87.77717,41.56118,25.895
100634145,-111.70651,33.35885,25.985
100634146,-87.82336,41.92409,33.03
100634148,-83.71078,42.139103,19.115
100634150,-82.33253,28.320639,25.125
100634151,-117.85202,33.77915,20.99
100634152,-95.18228,30.175276,33.035
100634155,-85.818596,38.1994,19.355
100634156,-77.38274,37.318615,64.655
100634157,-84.48578,39.38559,151.88
100634159,-119.40712,35.06402,35.9
100634163,-115.80376,46.502167,27.19
100634164,-83.200264,42.17626,15.825
100634168,-82.17163,41.448914,59.96
100634169,-80.28762,36.046364,20.18
100634174,-122.01095,38.270485,60.715
100634177,-78.15734,41.775024,27.545
100634178,-82.928795,30.079395,13.895
100634179,-74.51705,40.762222,23.455
100634180,-82.969475,39.884193,11.245
100634184,-77.372215,38.47234,43.845
100634185,-75.57413,39.689457,35.935
100634186,-97.21067,32.67404,20.985
100634190,-84.18185,39.718704,29.96
100634191,-80.612366,28.010178,27.215
100634192,-75.41427,39.94983,53.99
100634193,-96.787476,33.06661,25.99
100634194,-72.82317,41.46444,16.775
100634195,-73.97907,41.14777,54.23
100634196,-105.47841,44.299526,28.075
100634197,-87.40091,30.754473,20.91
100634198,-77.96367,40.006565,21.13
100634199,-105.98567,35.6498,16.775
100634201,-72.29675,41.342102,121.235
100634204,-84.51012,30.599089,18.665
100634207,-110.792366,32.188572,19.815
100634209,-116.41763,43.61072,16.74
100634212,-89.92576,38.72678,26.385
100634213,-80.38792,37.138664,7.975
100634214,-89.18698,43.191036,28.12
100634215,-111.98254,33.78943,17.975
100634216,-85.28074,41.064186,23.98
100634218,-83.090195,42.68842,75.015
100634219,-122.18618,47.894978,58.675
100634220,-104.85838,38.865902,23.98
100634224,-74.69281,39.222633,11.17
100634225,-85.6613,42.84686,23.485
100634228,-120.60151,35.11698,28.46
100634230,-111.665855,33.365993,44.495
100634231,-80.12941,26.57753,29.49
100634232,-93.98573,30.12225,29.49
100634233,-88.52078,42.66247,20.91
100634234,-93.21677,44.131973,31.12
100634236,-84.431175,39.25902,65.705
100634238,-75.48618,39.8276,33.005
100634239,-119.90711,39.5474,42.05
100634240,-95.74525,39.042,11.985
100634241,-116.992676,32.838673,37.48
100634242,-72.83576,40.800198,37.2
100634244,-87.166855,41.557816,17.605
100634246,-70.58209,41.832855,64.315
100634247,-76.770355,40.022606,28.295
100634248,-84.431175,39.25902,79.075
100634249,-84.5242,37.968113,64.975
100634252,-94.94681,32.247307,31.985
100634253,-122.067024,38.2414,51.71
100634255,-84.43638,33.57999,39.39
100634256,-84.152504,39.602474,22.83
100634257,-76.9532,38.829308,82.125
100634258,-81.73541,26.071638,30.815
100634260,-71.2347,43.385498,22.145
100634261,-121.72915,37.721413,26.985
100634263,-104.913536,39.63891,60.965
100634264,-80.68774,28.250412,13.6
100634265,-77.35659,37.4054,23.615
100634266,-117.465614,34.00494,62.24
100634267,-86.335106,37.587975,31.79
100634268,-81.80082,41.389946,65.845
100634269,-78.03289,39.383156,26.91
100634270,-85.23509,42.369843,29.23
100634271,-91.59726,41.694935,23.485
100634272,-122.33103,47.759922,22.765
100634273,-86.66491,35.98457,33.595
100634274,-75.132645,40.312225,32.87
100634275,-105.22721,38.47617,25.985
100634278,-119.74604,39.56541,50.425
100634279,-122.68516,47.434486,25.985
100634280,-121.085236,39.128834,27.245
100634281,-74.37454,39.930424,115.41
100634283,-77.23445,39.37151,171.59
100634285,-88.086395,42.196243,18.935
100634286,-77.36512,42.966778,22.56
100634288,-114.92318,48.798344,40.355
100634289,-84.048615,34.221798,20.495
100634290,-81.800354,26.45279,31.93
100634291,-80.96435,32.24228,82.62
100634292,-118.64106,35.08936,50.53
100634293,-84.12303,34.97092,17.185
100634295,-86.739296,41.59464,15.485
100634297,-72.52542,44.118725,71.675
100634298,-71.02804,41.571697,24.345
100634300,-122.53487,37.969376,15.77
100634302,-122.54521,38.064537,31.745
100634303,-74.06282,42.57739,20.225
100634305,-74.57934,39.986298,17.045
100634306,-87.640564,41.92559,20.5
100634307,-77.36512,42.966778,32.76
100634308,-91.61938,41.340958,31.29
100634309,-84.32072,33.86261,14.2
100634310,-87.04715,36.294796,20.285
100634311,-158.11977,21.340786,71.835
100634312,-105.44256,40.117065,39.5
100634313,-76.95113,39.103592,127.51
100634314,-80.97105,32.02145,17.64
100634315,-121.36992,38.71593,43.73
100634317,-73.90671,40.666065,25.57
100634319,-94.05881,45.05961,12.28
100634320,-122.43771,45.159863,57.01
100634322,-85.6593,42.88113,16.04
100634323,-117.342255,34.48453,31.265
100634324,-121.78901,37.972473,16.985
100634325,-90.13535,32.14753,35.785
100634326,-122.605415,45.525013,33.675
100634327,-104.74888,40.39002,18.49
100634329,-115.2775,36.183735,60.965
100634330,-122.063095,37.048744,23.375
100634331,-122.7946,38.54562,51.485
100634334,-81.66092,28.260227,17.94
100634335,-117.51251,33.795918,42.55
100634337,-111.91236,40.639553,40.02
100634338,-118.42997,33.995953,20.985
100634339,-76.34074,39.3975,24.535
100634340,-97.2197,32.849567,34.29
100634341,-79.554855,40.805332,31.26
100634347,-74.89154,40.545265,11.17
100634348,-95.85333,41.269646,14.595
100634349,-104.70684,47.11726,22.29
100634350,-112.0084,33.577393,39.625
100634351,-116.66378,43.70624,63.575
100634352,-74.157646,40.59041,26.965
100634353,-75.84643,39.97939,36.33
100634354,-84.11017,39.697098,18.235
100634356,-83.34603,42.41615,38.97
100634357,-71.774895,43.004322,60.965
100634358,-88.18963,43.011154,25.7
100634359,-104.731964,38.91535,24.575
100634360,-90.08917,29.92087,16.985
100634361,-88.224556,41.43409,62.715
100634363,-88.564705,40.022736,25.895
100634365,-76.72461,39.810047,16.945
100634366,-89.91079,38.60381,55.085
100634368,-121.474846,38.492054,46.34
100634369,-81.77785,26.603178,28.875
100634370,-85.362564,40.23614,19.485
100634374,-81.36166,40.968437,35.665
100634375,-91.69494,41.489998,20.38
100634376,-122.23902,38.158806,17.485
100634377,-81.66148,28.952795,33.35
100634378,-118.17616,34.081047,13.485
100634379,-95.29755,29.866201,38.955
100634380,-122.791985,38.55622,36.725
100634381,-117.048645,33.02313,23.49
100634382,-83.423805,42.3909,80.3
100634383,-82.00217,28.889076,40.1
100634385,-117.26083,34.392956,37.325
100634386,-71.32359,42.67079,37.765
100634387,-83.389404,39.346436,11.68
100634388,-76.49911,37.258045,23.97
100634389,-122.33294,38.32672,32.93
100634391,-100.08309,31.93673,19.715
100634392,-86.79465,40.406082,65.51
100634393,-85.746605,42.848682,11.94
100634397,-99.291046,34.143044,60.11
100634398,-122.156944,48.05691,121.625
100634399,-99.291046,34.143044,20.445
100634400,-82.9846,39.97309,41.365
100634401,-111.81606,40.68038,17.975
100634402,-93.44548,31.920225,34.75
100634403,-108.79925,40.086555,64.435
100634404,-83.267334,42.129025,24.435
100634407,-78.41904,36.31806,19.955
100634409,-119.0326,34.22294,14.985
100634411,-90.09265,30.3643,73.465
100634412,-90.54177,38.612926,11.83
100634414,-119.44571,36.5861,15.985
100634415,-86.729675,33.463985,20.99
100634418,-90.42787,36.77141,26.99
100634419,-82.67636,40.74753,25.28
100634421,-78.79299,42.937122,61.175
100634422,-122.2286,47.80261,85.89
100634423,-73.79113,41.018272,39.455
100634424,-95.18228,30.175276,30.985
100634427,-84.65684,42.747345,41.115
100634428,-90.72518,35.8099,55.955
100634429,-105.22721,38.47617,14.985
100634430,-87.84268,41.581985,66.705
100634431,-86.05187,39.921967,38.48
100634432,-117.29582,47.707806,66.525
100634433,-77.257935,38.67114,56.665
100634434,-117.22771,33.94428,77.205
100634435,-96.85802,33.116253,51.865
100634436,-96.93137,32.866768,101.415
100634437,-102.301865,31.883295,29.525
100634438,-74.85323,40.246246,28.865
100634439,-100.74819,46.826714,20.315
100634440,-78.61553,36.01704,38.38
100634441,-89.85145,35.20991,28.79
100634442,-92.74999,38.01374,22.655
100634443,-84.0851,37.121807,27.695
100634444,-77.75539,39.611202,17.475
100634445,-117.142395,34.05359,42.405
100634446,-88.082,42.96246,24.485
100634447,-94.12719,36.29715,20.375
100634449,-74.93872,40.17765,58.455
100634451,-122.69974,47.008163,60.965
100634453,-122.48284,38.30742,62.765
100634454,-91.59726,41.694935,21.99
100634457,-119.28434,46.28309,17.59
100634458,-111.90862,33.537754,16.475
100634459,-105.04552,39.811634,16.485
100634460,-82.50236,35.470203,181.865
100634470,-93.82414,32.383762,21.475
100634475,-95.97115,41.180817,31.815
100634478,-80.80959,28.534695,31.965
100634479,-118.21149,34.640137,47.415
100634480,-71.14423,41.748203,64.405
100634481,-83.15097,40.51884,59.185
100634483,-89.71854,35.05238,58.155
100634484,-80.37938,36.057858,34.67
100634485,-85.28074,41.064186,18.485
100634486,-85.28074,41.064186,39.045
100634487,-157.79243,21.39967,23.985
100634488,-71.22153,42.73047,21.39
100634489,-84.5805,33.280876,13.465
100634491,-103.58451,40.117924,30.465
100634492,-91.552155,41.707104,51.145
100634494,-106.51149,35.106014,38.705
100634496,-92.20834,38.60071,5.995
100634497,-81.381805,41.033833,32.675
100634498,-78.989006,34.684467,40.06
100634499,-75.68829,36.061024,16.54
100634500,-75.50836,38.350525,19.24
100634505,-92.33352,42.672268,46.08
100634506,-93.79678,44.286926,45.43
100634507,-106.54885,35.112858,27.405
100634508,-73.48149,44.703022,83.89
100634510,-72.94994,41.657658,8.995
100634511,-104.04456,47.85424,40.98
100634512,-80.38513,36.0973,66.19
100634514,-110.792366,32.188572,21.235
100634516,-98.30468,29.499592,40.725
100634517,-111.55475,33.394398,29.39
100634518,-82.48777,36.492775,14.4
100634522,-76.58727,39.081898,66.825
100634523,-121.474846,38.492054,51.68
100634525,-74.42655,42.86513,30.365
100634526,-90.126396,38.390743,44.785
100634528,-122.68516,47.434486,16.49
100634529,-116.99455,44.029655,13.61
100634530,-86.04932,39.658703,37.44
100634532,-82.38142,28.565657,84.915
100634533,-108.165306,36.75039,24.415
100634535,-77.82425,39.313522,27.02
100634536,-81.9365,26.752151,12.745
100634537,-95.18228,30.175276,44.885
100634538,-122.164185,38.08467,47.15
100634539,-83.67996,41.383408,16.74
100634540,-117.55201,34.134193,15.74
100634541,-86.66491,35.98457,28.575
100634543,-86.66491,35.98457,29.035
100634544,-104.731964,38.91535,59.505
100634546,-93.21677,44.131973,33.79
100634551,-89.04414,42.34347,31.475
100634553,-117.21873,33.5548,36.38
100634554,-89.61286,44.908863,39.165
100634555,-122.69786,42.197968,16.49
100634556,-97.546715,32.86954,132.98
100634557,-122.43771,45.159863,89.125
100634558,-93.21652,44.10528,34.97
100634566,-85.78271,33.623985,15.28
100634567,-117.83927,33.89131,20.365
100634568,-122.14636,37.773693,158.935
100634571,-81.473694,41.60142,22.455
100634572,-98.36599,29.835499,23.49
100634574,-88.23338,42.679184,35.14
100634575,-122.31889,48.466713,19.915
100634576,-121.46749,39.519962,12.975
100634577,-75.74211,41.32454,16.925
100634578,-83.99485,33.991478,14.83
100634579,-95.29035,29.341934,20.99
100634580,-96.860565,32.65208,76.305
100634581,-118.57636,34.227337,150.2
100634582,-111.60091,33.37731,23.49
100634583,-115.067856,36.055775,58.61
100634586,-111.138145,32.378487,21.27
100634588,-112.562965,33.436954,13.485
100634589,-73.76039,43.097507,66.175
100634590,-79.38377,40.315952,14.495
100634594,-76.783936,39.01063,20.615
100634596,-84.08799,35.885098,91.02
100634597,-77.031364,38.97956,22.755
100634599,-121.21099,38.719822,23.525
100634600,-81.17989,34.055058,39.675
100634602,-112.20928,33.59829,20.08
100634603,-80.84237,35.14512,65.385
100634604,-90.347244,38.563026,134.515
100634606,-75.923904,43.961452,30.91
100634607,-121.69335,37.985413,50.24
100634608,-81.381805,41.033833,13.395
100634609,-72.05916,41.45439,147.94
100634610,-84.56862,33.714672,37.005
100634611,-86.20929,39.569897,32.48
100634612,-158.0237,21.32601,19.485
100634613,-88.564705,40.022736,33.06
100634615,-79.973885,36.174713,40.44
100634616,-87.93404,44.461964,16.965
100634619,-81.530716,30.458479,21.845
100634620,-117.98242,34.069855,40.635
100634621,-90.26734,41.828945,79.495
100634622,-122.65029,39.017902,23.485
100634624,-85.64965,33.31603,27.87
100634625,-77.54968,38.012245,35.38
100634627,-120.53219,47.530033,43.62
100634629,-87.93334,42.57321,23.485
100634630,-93.27211,44.77396,21.28
100634631,-85.64965,33.31603,14.96
100634632,-122.664986,47.500416,12.63
100634633,-83.00317,42.55633,27.25
100634634,-86.49725,36.142174,26.145
100634635,-79.775604,36.18388,16.575
100634636,-76.54985,42.500477,23.12
100634638,-118.3082,34.104202,61.49
100634640,-88.34614,41.66629,30.405
100634642,-111.93669,33.77387,78.53
100634644,-90.03066,32.380707,34.77
100634645,-74.38621,41.18723,33.22
100634646,-85.58131,42.159836,21.175
100634648,-105.05922,39.86354,44.49
100634649,-72.76079,40.816006,60.495
100634651,-112.41213,33.49099,19.485
100634652,-95.66264,29.595667,14.38
100634653,-111.466385,33.06384,12.27
100634654,-122.43697,37.772243,20.985
100634655,-122.063095,37.048744,32.94
100634656,-71.804634,42.674458,23.415
100634657,-111.81439,33.295288,35.985
100634658,-119.90711,39.5474,33.86
100634659,-90.26734,41.828945,31.255
100634660,-76.77312,40.273735,22.675
100634661,-122.225525,48.103592,38.66
100634662,-122.225525,48.103592,18.73
100634664,-81.95949,33.562584,48.46
100634667,-108.79925,40.086555,20.985
100634671,-86.17044,43.37141,58.77
100634672,-87.77564,41.622566,19.705
100634674,-84.152504,39.602474,11.805
100634675,-121.71927,37.935482,40.985
100634676,-86.17044,43.37141,23.49
100634677,-115.30257,36.07325,23.485
100634678,-96.600395,32.921806,7.725
100634680,-74.92008,39.92392,39.635
100634681,-87.80973,41.954422,42.965
100634682,-119.87856,39.48826,71.865
100634684,-94.58871,39.000134,59.105
100634685,-122.071236,48.020733,37.065
100634686,-121.96357,37.942665,31.34
100634688,-104.53463,33.387543,22.715
100634689,-121.281166,38.704227,23.49
100634690,-78.375,40.525703,14.295
100634694,-122.624084,45.371532,10.985
100634696,-89.78397,35.102192,27.53
100634697,-82.19951,29.220491,33.845
100634698,-96.63382,39.18935,41.94
100634699,-112.44977,42.913765,91.74
100634700,-78.81334,40.49714,34.38
100634701,-81.41162,41.00357,35.745
100634702,-83.27411,30.86127,14.565
100634703,-104.80399,39.379246,68.92
100634705,-119.66564,36.788334,23.96
100634706,-88.7028,37.066067,74.055
100634707,-87.93107,42.361843,43.175
100634708,-87.84262,41.53506,29.09
100634709,-104.74888,40.39002,16.99
100634710,-82.44943,27.313797,24.985
100634712,-123.13713,44.077843,43.085
100634713,-121.62163,37.922447,23.815
100634714,-104.71181,39.583157,40.335
100634716,-95.90925,41.13527,46.13
100634717,-88.7028,37.066067,59.41
100634718,-84.63578,38.806515,73.705
100634719,-111.3117,34.225357,27.74
100634721,-86.1591,43.362576,25.935
100634722,-81.25127,29.0667,12.525
100634724,-121.18351,37.82649,34.14
100634725,-79.769966,40.33978,16.595
100634726,-84.51012,30.599089,29.285
100634727,-120.42987,38.03948,16.49
100634730,-74.0883,40.5931,17.405
100634731,-71.0989,41.92715,19.6
100634732,-76.35578,39.547848,31.01
100634734,-86.17044,43.37141,16.035
100634736,-121.65535,39.10435,93.29
100634737,-90.473816,42.40689,27.295
100634738,-118.30235,33.797813,30.455
100634739,-80.84406,35.03261,11.305
100634740,-122.560425,47.70261,43.07
100634741,-122.3745,45.58353,44.725
100634742,-117.09583,32.95504,21.375
100634743,-89.375824,43.034245,56.36
100634745,-84.31142,33.54482,26.62
100634746,-105.35586,38.091637,30.525
100634748,-81.475296,28.687319,31.895
100634749,-122.16328,48.174534,40.455
100634750,-116.98298,47.7131,51.71
100634752,-95.29434,32.27275,29.835
100634753,-78.08518,42.809177,41.555
100634754,-86.167564,40.007126,30.69
100634755,-74.20098,40.764694,35.315
100634758,-86.39172,39.490185,17.605
100634759,-89.665825,40.70315,21.615
100634760,-111.66247,40.2822,31.505
100634761,-82.213,27.844606,23.86
100634762,-97.3563,32.651127,17.7
100634763,-121.96052,37.310093,41.62
100634764,-96.6141,32.99464,57.74
100634765,-91.284164,30.248669,17.99
100634767,-89.69599,39.81516,72.735
100634768,-93.32246,45.070538,129.6
100634769,-89.188446,31.43229,17.485
100634770,-86.30087,41.6711,97.805
100634773,-82.0065,34.914,22.845
100634774,-117.202934,32.78802,120
100634775,-106.58377,35.144905,34.735
100634777,-121.44512,38.407173,41.155
100634778,-97.082535,32.654438,39.88
100634781,-157.75038,21.421545,35.125
100634782,-121.83185,37.243977,50.685
100634783,-97.461174,35.32359,91.14
100634785,-117.26631,33.95061,23.49
100634791,-122.15406,38.048794,70.79
100634793,-74.204666,40.435028,69.89
100634794,-77.58681,40.59552,56.07
100634796,-89.196,30.473038,70.79
100634798,-86.88635,36.2903,61.055
100634799,-78.87297,35.783447,14.445
100634802,-87.34314,36.589714,32.71
100634808,-76.76999,40.29474,30.175
100634810,-74.07224,40.729183,28.395
100634812,-81.5053,30.387188,66.465
100634814,-85.23984,41.0796,31.99
100634817,-95.22374,29.58192,19.48
100634818,-87.38641,39.450188,19.735
100634822,-95.74957,29.718117,35.29
100634824,-69.29377,44.389866,24.47
100634825,-87.118774,41.164707,28.97
100634826,-104.91518,39.92016,38.38
100634827,-104.972404,40.11332,58.16
100634828,-84.33768,37.751904,28.44
100634829,-92.72721,35.16051,130.22
100634830,-97.699974,39.123295,15.06
100634831,-93.28968,44.268665,61.79
100634833,-83.375885,41.453266,72.7
100634835,-85.717606,38.357403,40.64
100634836,-111.51205,33.246174,59.43
100634839,-98.59645,29.549902,66.03
100634841,-87.89898,41.470936,39.13
100634845,-118.465645,35.590397,49.3
100634851,-87.687485,42.026733,80.8
100634853,-80.84938,34.926575,85.3
100634854,-98.684296,29.395576,27.51
100634858,-121.32947,38.602764,27.07
100634860,-75.83392,43.879482,47.52
100634863,-112.096275,33.654682,63.41
100634865,-122.335106,47.653492,95.55
100634868,-97.910545,32.67945,121.76
100634869,-83.74431,31.11881,33.79
100634871,-112.12261,41.185467,29.26
100634872,-77.11279,40.673214,54.03
100634873,-82.42258,34.8901,36.73
100634874,-81.65292,26.218397,57.84
100634875,-78.6027,36.312805,21.22
100634876,-117.54886,33.85572,56.38
100634880,-123.67089,43.042892,23.45
100634881,-81.45389,40.471874,26.62
100634882,-113.54179,37.10837,33.48
100634883,-81.47181,26.762938,29.06
100634885,-81.83027,41.393974,20.51
100634889,-111.84971,33.37806,16.04
100634890,-88.36614,41.68914,16.5
100634891,-86.486176,41.46576,55.4
100634893,-78.9184,42.481087,41.75
100634894,-95.72345,29.779745,10.93
100634895,-76.23203,36.843914,33.85
100634896,-81.09324,37.699192,14.95
100634897,-90.40867,38.36632,14.98
100634898,-85.69691,38.230225,72.8
100634899,-74.34919,40.269306,90.02
100634900,-74.934616,39.833633,38.02
100634901,-74.860756,40.02761,44.73
100634902,-98.32244,29.521286,25.77
100634903,-122.35501,47.032753,122.88
100634906,-120.44792,37.327785,113.81
100634907,-117.20362,33.726257,8.53
100634908,-88.00338,44.466248,53.63
100634909,-81.91861,26.746809,96.41
100634912,-81.74123,30.154318,76.46
100634914,-94.376305,44.899075,31.92
100634915,-91.94026,35.33543,23.98
100634917,-117.658035,33.569054,55.67
100634919,-122.49924,47.14059,13.17
100634921,-117.04837,33.996872,14.97
100634922,-76.2561,43.085175,44.79
100634923,-117.91622,45.563145,29.37
100634924,-85.10991,34.99491,38.4
100634926,-84.630684,44.515278,28.48
100634927,-111.90862,33.537754,21.31
100634928,-79.999435,40.409214,26.32
100634929,-82.378975,28.84915,55.38
100634930,-81.381805,41.033833,18.96
100634931,-119.93498,36.764225,77.58
100634933,-78.51102,38.57818,21.71
100634934,-122.23704,47.493565,75.75
100634937,-97.89183,31.114582,34.94
100634938,-112.32532,34.686928,11.83
100634941,-97.08088,40.90311,71.84
100634942,-88.099594,41.55818,49.66
100634943,-123.09097,47.197224,27.58
100634944,-76.45438,39.251465,120.21
100634947,-97.199615,31.472034,70.9
100634948,-86.50458,35.976654,56.84
100634949,-157.90802,21.393671,56.13
100634950,-122.47466,45.485,22.47
100634951,-111.91236,40.639553,24.86
100634952,-81.84392,41.368454,34.83
100634954,-95.49359,30.15247,351.37
100634957,-71.41563,42.304966,31.39
100634959,-87.89923,43.0607,44.27
100634960,-83.92665,35.769424,25.74
100634962,-83.157745,42.640213,37.11
100634963,-74.34925,40.591816,38.86
100634964,-73.99267,41.940258,72.95
100634965,-84.06694,35.979713,44.78
100634967,-90.06581,30.394978,31.16
100634968,-80.538,27.740583,129.5
100634969,-75.24519,39.91134,36.57
100634970,-122.10638,37.99308,282.9
100634972,-116.961266,32.639545,17.25
100634973,-74.860756,40.02761,26.48
100634974,-120.580894,35.05452,31.59
100634975,-86.86017,30.413538,43.27
100634977,-76.311005,40.06319,60.41
100634979,-77.63957,37.47501,23.98
100634980,-79.090546,42.373013,13.26
100634981,-89.95144,38.7263,33.03
100634983,-111.6878,43.960022,28.74
100634984,-91.67081,42.05413,23.98
100634986,-87.95231,43.378338,41.17
100634988,-77.91807,42.12636,39.35
100634990,-90.41499,38.75313,31.79
100634991,-89.23169,38.13169,29.66
100634992,-81.41119,28.294664,30.09
100634993,-121.88455,37.248554,21.99
100634995,-117.658035,33.569054,65.35
100635003,-122.12658,38.011505,11.19
100635007,-73.960495,40.81607,30.46
100635008,-120.39432,40.350994,45.99
100635009,-88.11269,42.186287,65.8
100635011,-111.65866,33.42053,50.33
100635012,-88.22801,42.996986,31.59
100635015,-91.88766,39.165733,36.45
100635019,-86.297676,43.199875,62.88
100635020,-79.775604,36.18388,30.99
100635021,-122.70697,47.914505,13.59
100635022,-121.77631,38.67609,51.28
100635025,-93.60812,44.80845,23.51
100635026,-89.64222,38.742714,34.71
100635027,-121.55251,38.650608,39.99
100635028,-122.46946,37.74751,36.39
100635029,-94.35674,41.06021,35.77
100635030,-96.703674,40.779205,81.43
100635031,-117.16118,32.93988,28.79
100635033,-82.01397,28.940626,13.63
100635034,-80.32355,25.807947,43.29
100635036,-86.24062,41.638523,11.57
100635038,-74.02548,40.203213,75.91
100635039,-95.63986,30.299704,68.55
100635044,-81.69784,28.495667,37.87
100635046,-92.81427,45.264645,63.19
100635048,-95.06558,43.40128,14.46
100635050,-72.52542,44.118725,35.69
100635051,-122.64059,45.44578,33.19
100635053,-88.05211,41.785557,44.03
100635055,-83.482315,42.256687,54.35
100635057,-97.78057,30.189196,46.17
100635058,-114.2857,34.46716,28.47
100635059,-76.466995,43.395428,31.62
100635060,-111.71408,33.451855,31.41
100635061,-93.15179,44.43922,41.58
100635062,-77.36195,37.096165,45.58
100635064,-93.713196,45.631893,14.98
100635065,-87.38345,30.51476,38.76
100635067,-77.46232,37.595005,24.99
100635068,-119.87856,39.48826,147.78
100635070,-91.06496,33.39192,30.79
100635071,-122.52149,38.082924,32.79
100635073,-108.490814,39.075275,41.78
100635074,-77.81511,34.810223,41.03
100635075,-77.35659,37.4054,22.21
100635076,-90.72518,35.8099,102.72
100635078,-93.71036,41.64583,15.19
100635079,-87.34314,36.589714,65.89
100635080,-87.41154,41.32772,37.4
100635081,-77.062225,39.17128,48.89
100635083,-85.61008,30.235958,52.58
100635084,-82.424545,28.865973,110.84
100635085,-112.01033,33.071808,46.2
100635086,-80.033554,40.357567,26.91
100635087,-93.28968,44.268665,51.19
100635088,-119.258,34.265884,69.57
100635090,-118.64106,35.08936,70.43
100635092,-74.934616,39.833633,15.02
100635093,-84.512764,37.958454,40.67
100635094,-84.20022,33.67165,20.98
100635096,-90.527084,36.069565,64.33
100635097,-80.07805,40.483604,74.51
100635098,-116.425766,43.517483,46.05
100635099,-122.664986,47.500416,13.07
100635101,-91.22755,39.973072,19.83
100635102,-82.42258,34.8901,24.98
100635103,-122.19482,47.606167,29.79
100635104,-122.063095,37.048744,22.59
100635106,-117.24105,33.163948,34.35
100635107,-76.885895,39.087822,116.55
100635108,-118.89117,35.409313,51.88
100635110,-80.25955,26.299486,39.1
100635111,-74.41758,40.698204,45.41
100635115,-85.25041,45.328262,73.34
100635121,-77.37488,38.641884,18.48
100635123,-90.1214,38.704155,35.51
100635124,-86.60226,39.14483,38.56
100635125,-118.05142,33.780716,24.79
100635126,-122.253395,47.15184,64.45
100635129,-120.96858,37.638958,37.77
100635131,-78.4923,35.862904,67.66
100635132,-117.16158,32.745308,15.28
100635133,-121.52787,38.52832,39.21
